'id',name_he,name_en,calories,protein,fat,carbs
b08dc70b-555d-4494-b090-fea3aacb0be6,"חטיף דגנים מלאים עם שוקולד, אנרג'י, שטראוס","Cereal bar, whole grains, chocolate, Energy, Strauss",397,7.8,26,44.9
59f48d42-9892-4faa-8f52-ac8b5a6f8e32,"חטיף מלוח, תירס, צ'יטוס אפוי טעמים, עלית","Snack, salty, corn, Chitos, baked, different flavors, Elite",535,8.6,31,55
40a038cf-9ac4-4e45-a321-eff55a5e2986,"עוגת שוקולד, קרם שוקולד ושברי שוקולד מריר, עלית","Cake, chocolate with chocolate cream and bitter chocolate flakes, Elite",457,5.4,26,51
c50ae122-c4e4-497d-8886-07550b35b9b9,"שוקולד, אצבעות שוקולד במילוי טעמים שונים, עלית","Chocolate, fingers, chocolate coated, with fillings, Elite",537,6.2,31.3,58.7
93cfde34-be56-4b32-97f5-4ade170a504f,"שוקולד מריר, פרה, 60%  קקאו, פרווה, מגדים, עלית","Chocolate, dark, 60% cacao solids, non-dairy, Elite",541,5.6,39,42
9ec5aa0e-fcfe-4269-81d8-48124b3f47e5,"גלידה בשומן צמחי,שוקולד,עם/בלי תוספות,נסטלה/שטראוס/פלדמן","Ice cream, vegetable fat, chocolate or chocolate with additions, Nestle/Strauss/Feldman",210,3.9,9.8,26.5
9b6bfa99-8a0d-4555-94e1-0717a35efaa0,"שניצל עוף, דק, בציפוי צ'יפס/ דק ענק/ קריספי, עוף טוב","Chicken shnitzel, thin, large, crisp coating",248,12,15,19
39ec6dcf-d0ac-4bf2-9b48-599ed0978937,"תמ""י, תחליף לארוחה נוזלי, KETOCAL, מגהפארם","Medical formula, KETOCAL, liquid, Megapharm",730,15.3,73,3
862a721e-9b8a-4548-bbe0-d347487da741,"פטריות פורטבלו, טרי","Mushrooms, portabella, raw",22,2.1,0.3,3.9
650b74b2-c29f-4549-a320-cd2d7c6219ca,"סלט קצוץ עם חסה ברוטב אלף איים לייט, מקדונלדס","Salad, chopped, with lettuce, Thousand Island lite dressing, McDonald's",30,1,1.3,4.8
7b7ff058-a18b-4194-b8a6-2e14845802ab,"סלט קצוץ עם חסה וצ'יקן סטייק ברוטב אלף איים לייט, מקדונלדס","Salad, with crispy chicken, lettuce, and energy-reduced 1000 Island dressing, McDonald's",46,4.8,1.2,4.4
d9c03809-a355-4cba-a69b-7dbea321f3e3,"סלט קצוץ וקריספי/סלקט צ'יקן ברוטב אלף איים לייט, מקדונלדס","Salad, with chicken steak, lettuce, and energy-reduced 1000 Island dressing, McDonald's",152,12.2,5.5,13.6
040c2b88-4f60-4d68-8585-034445e55351,"המבורגר מק רויאל בלחמניית באלאנס, מקדונלדס","Hamburger, MacRoyal, in Balance roll, McDonald's",136,12.7,5.1,9.2
9efe582a-7f5a-4039-b4d6-b1c79117a1c8,"המבורגר קלאסיק, כל הטעמים, בלחמניה, מקדונלדס","Hamburger, classic, all flavors, in a roll, McDonald's",193,10,12.7,15
50fbcbd0-1e4a-4f43-b3e3-05e1fc9480fb,"המבורגר מגה, כל הטעמים, בלחמנייה, מקדונלדס","Hamburger, Mega, all flavors, in a roll, McDonald's",136,12.2,5.1,9.2
2f85f146-69da-40db-9f60-5aa02a106c6d,"המבורגר צ'יקן סטייק, כל הטעמים/קטן, בלחמנייה, מקדונלדס","Hamburger, chicken steak, all flavors, in a roll, McDonald's",151,12.2,5.4,13.3
3bbbc431-01e2-4065-9701-43ce176f7dcb,"בשר עוף, צ'יקן סלקט, מקדונלדס","Chicken, selected, McDonald's",255,19,13,15
6a3d208d-3cbc-44e4-b649-2f9e113c31a2,"המבורגר קריספי צ'יקן/מגה קריספי צ'יקן, בלחמנייה, מקדונלדס","Chicken, hamburger, crispy chicken, in  a roll,McDonald's ",180,10,7.3,19
d112f93f-728d-43a8-937c-7373d066b14b,"בשר עוף, צ'יקן סלקט בטורטיה, מקדונלדס","Chicken, selected in tortilla, McDonald's",187,9.3,5.8,25.1
fe071dad-df57-4f2f-870c-71e80cf27bdb,"דג, המבורגר מיני דג, מקדונלדס","Hamburger, mini fish, McDonald's",238,11.8,9.3,27.9
2565c8d9-02a7-4288-83c8-0b12e719cffa,"פירות, סקוויז תפוח ובננה, מקדונלדס","Fruit, apple and banana, Squeeze, McDonald's",69,1.1,0,15.5
28e726b6-5ec1-413b-82b5-c9dce58cc3dc,"גלידה פיצוץ M&M's, וסירופ בטעמים שונים, מקדונלדס","Popsicle, M and M  burst, flavored syrups, McDonald's",142,3.8,4.3,21.3
d765ffdf-5ebb-4b9e-9e1b-d0bd9262cd91,"פאי תפוחים, עם גלידה וסירופ בטעמים שונים, מקדונלדס","Pie, apple, with icecream and syrup, McDonald's",233,5,10.4,30
93aee6b4-bd50-4b6e-a951-7d800f40b34b,"מילקשייק, פרימיום שייק, טעמים שונים/אספרו, מקדונלדס","Milkshake, Premium shake, various flavors/espresso, McDonald's",137,3.6,3.9,20.6
3a3699a3-d55c-48f5-9708-ec39df4cf7f3,"תמ""י, הדסה שייק, מוכן מאבקה על בסיס חלב 3%, טעמים שונים","Medical food, Hadassa Shake, prepared with 3% milk from powder, flavored",222,10.4,11.4,20.8
12dd34f1-0ea3-4810-aa32-c3c59d5c1cc1,"תמ""י, הדסה שייק ללא חלבון, מוכן מאבקה על מים , טעמים שונים ","Medical food, Hadassa Shake, protein-free,  prepared with water from powder, flavored",176,0,8.3,25.3
cfa10249-4dff-4078-9c61-610830a1a906,"תמ""י, פודינג 475, מוכן מאבקה על בסיס מים, טעמים שונים, הדסה","Medical food, pudding 475, prepared with water, flavored, Hadassa",288,10,19.7,18.4
c90489f7-4dc8-4431-bb2b-1bcd3a9fae05,"תמ""י, פודינג PRE D, מוכן מאבקה על מים, טעמים שונים, הדסה","Medical food, pudding Pre D, prepared with water from powder, flavored, Hadassa",285,3,18.2,27.9
ce13038f-ebc3-4621-8384-f5b86f495d06,"תמ""י, מילקשייק, מוכן מאבקה על בסיס חלב 3%, הדסה","Medical food, milkshake, prepared with 3% milk from powder, Hadassa",225,4,11.4,27
2cfde009-f3e5-447e-b751-2d672940cb56,"תמ""י, הדסה מיץ, מוכן מאבקה על בסיס מים, תפוז","Medical food, Hadassa Juice, orange, prepared with water from powder",101,3.2,4.4,12
ce3fdbdc-92b5-4113-9d1b-e20103590263,"סלט ירוק קטן עם אגוזי מלך ברוטב ויניגרט דיאט, מקדונלדס","Salad, green, small, with walnuts, vinaigrette dressing (energy-reduced), McDonald's",81,2.4,6.6,3.3
e58219d7-b721-4405-a1a5-714dda851109,"סלט ירוק עם קריספי/סלקט צ'יקן, אגוזי מלך, רוטב וינגרט דיאט, מקדונלדס","Salad, green with chicken, crispy/selected, with walnuts and energy-reduced dressing, McDonald's",72,7,5.5,12
73967160-174b-4f1e-bba7-ffc4a2176393,"עוגת בראוניס, מוכנה לאכילה, פילסברי","Cake, brownies, prepared from mix, Pillsbury",410,5.3,17,61
f7daac5f-54c3-48de-92b4-a0ddaa97fc01,"סלט ירוק עם קריספי/סלקט צ'יקן, רוטב שמן זית ולימון, מקדונלדס ","Salad, green with crispy chicken, walnuts and olive oil-lemon dressing, McDonald's",88,5.5,3.8,8
91265711-2df2-4e83-9191-b31da9c059cd,"סלט קצוץ עם צ'יקן סטייק ברוטב שמן זית ולימון, מקדונלדס","Salad, with chicken steak, walnuts and olive oil-lemon dressing, McDonald's",49,4,2,4
6406221d-c140-44b6-b31e-32f07d50b1c2,"דלעת ערמונים, טריה","Squash, winter, acorn, raw",40,0.8,0.1,10.4
cad41adc-9ab7-48ed-a111-a39da3ecdc48,"דלעת ערמונים, מבושלת/אפויה, ללא מלח","Squash, winter, acorn, cooked, baked, without salt",56,1.1,0.1,14.6
3b293e81-1c8f-4519-b866-a66f11913dc4,"דלעת ערמונים, מבושלת, מחית,  ללא מלח","Squash, winter, acorn, cooked, boiled, mashed, without salt",34,0.7,0.1,8.8
b899af73-28cb-4702-aee6-4ea314bed181,"דלעת ערמונים, מבושלת, מחית,  עם מלח","Squash, winter, acorn, cooked, boiled, mashed, with salt",34,0.7,0.1,8.8
d3418fa5-fb37-47ff-9bf0-a80eec5d40a5,"דלעת ערמונים, מבושלת/אפויה, עם מלח","Squash, winter, acorn, cooked, baked, with salt",56,1.1,0.1,14.6
6bc69489-eaf1-4bd9-810e-645f7a4bcac4,"שניצל עוף ביתי בציפוי צ'יפס, עוף טוב","Chicken shnitzel, french fries coating, OfTov",208,16,10.5,15
af617d94-1776-4748-bd1f-d359bb11184f,"גבינת שמנת, 5% טבעי/שום שמיר/טוסקנה, קרם שמנת, גד","Cheese, cream, 5% fat, natural/parlic and dill/Tuscany, Gad",113,10,5,7
11b6dd10-b378-4684-9850-e64d965795a2,"חטיף מלוח, אפוי, טורטיה תירס, קריספי, אסם","Snack, salty, baked, corn tortilla, Krispy, Osem",423,10,10,71.5
0f257853-f175-41aa-980b-e8a4b75d7303,"גבינה צהובה,הצהובה הטובה, 5% שומן, טעמים שונים, כפיר","Cheese, cow milk, yellow, 5% fat, various flavors, Kfir",169,26,5,5
724e2bfb-8bf1-4197-ad71-50cd121b5968,"סוכריות, ללא סוכר, טעם קפה/חמאה, וורטרס אוריגינל, 'Werther's","Candy, coffee/butter flavors, no added sugar, Werther's",281,0.2,6.4,88.5
6fbd9323-d20e-4f15-9efa-de3ce33033c5,"יוגורט עזים 2.5%, טעמים שונים, צוריאל","Yoghurt, goat milk, 2.5% fat, various flavors, Tzuriel",88,2,2.5,14.6
9d428545-bd5d-447b-bd88-c8a86a2016b0,"גבינה בולגרית, 5% שומן, מחלב בקר, כולל מעודנת, צוריאל","Cheese, Bulgarian 5% fat, cow milk, including refined, Zuriel",117,13,5,5
9f50b320-a3e2-4d66-95de-d7a2cfffe7e6,"חטיף דגנים, NATURE VALLEY טעמים שונים לא CHEWY","Cereal bar, various flavors, not Chewy, Nature Valley",456,8.1,17.2,64.5
a1d2c510-b30a-4e19-8866-b705317c1df7,"חטיף דגנים,  NATURE VALLEY  סדרת CHEWY ","Cereal bar, Chewy series, Nature Valley",482,10.2,23.4,55.6
09716939-b7df-475b-a7a8-26c56e27cfac,"ופל, גלילים ממולאים בטעמים שונים, MOOI","Wafers, rolls, filled with various flavors, Mooi",510,6.4,25.6,62.3
c8b4c8a7-188f-4537-b29d-a2ee0faac68c,"סוכריות בטעם תות/אבטיח/פטל, GUSHERS","Candy, Gushers",360,0,4,80
9b7337c5-dc11-4e7f-9a17-0b11f5ef1be1,"מים מוגזים, ממותקים, טעמים שונים, קינלי","Water, carbonated, flavored, sweetened, Kinley",25,0,0,6.1
de18faa7-f79c-4877-91c8-a686d074d47e,"משקה קל, מוגז, טעמים שונים, ספרייט/פאנטה","Soft drink, carbonated, soda, various flavors, Sprite/Fanta",52,0,0,12.5
1cb1b6d1-e89d-4f78-9861-22bce711a6fa,"ציר בקר/עוף, מוכן עם מים, קנור","Soup, beef/chicken bouillon, prepared with water, Knorr",10,0.3,0.6,0.8
9a73852a-4b87-42ba-a917-8397f97588c7,"ציר בקר/עוף, ציר מרוכז, קנור ","Soup, concentrate, Beef/chicken bouillon, Knorr",333,12,21,22
a91d99e3-fa82-475d-8ccd-9895dc06d279,"שעועית מש, מונבטת, לא מבושלת","Beans, mung, mature seeds, sprouted, raw",30,3,0.2,5.9
9d11dcc4-50ef-413e-989a-951d23af732b,"שעועית מש, מונבטת, מבושלות, ללא מלח ","Beans, mung, mature seeds, sprouted, cooked, boiled, drained, without salt",21,2,0.1,4.2
2dbb232c-e16f-4a99-81e6-f045fb2f4f9a,"נבטי סויה, טריים","Soybeans, mature seeds, sprouted, raw",122,13.1,6.7,9.6
4a482d6f-1cd5-4f72-b423-39ef996b4b1d,"פטרוזיליה, שורש","Parsley, root",55,2.3,0.6,8
549f3d3b-52d0-458f-a5fa-049fb94db6d2,"קצפת מתוקה, 23% שומן, חלבי, במיכל התזה, RICH","Cream, whipped, 23% fat, dairy, pressurized can, Rich's",242,0.6,23,8
5c9356ea-bcd4-48fe-8096-b36054c24c78,"קצפת מתוקה מוכנה, 19% שומן, לא חלבי, מיכל התזה, RICH","Cream, whipped, 19% fat, non-dairy, pressurized can, Rich's",247,0.4,19,18.7
8a3ed7b0-8d3c-41b2-b77b-5e506d808acb,"שעועית מש, מבושלת, ללא תוספת שומן בבישול, עם מלח","Beans, mung, fat not added ",104,7,0.4,11.4
ff26b018-3ca0-46e7-b0ce-a859040a13a9,"דגני בוקר, נשנושי ברנפלקס, תלמה","Breakfast cereal, Branflakes nibbles, Telma",356,9,3.8,71.5
8572f5ec-617d-40cb-aa5a-fdd3d4ebf930,"תות גוג'י,  Wolfberry, GOJI BERRY","Goji berries (wolfberries), dried",349,14.3,0.4,64
c8ee09db-b01c-4ffd-b6ea-db2de9806e63,"תמ""ל, סימילאק קומפורט  שלב 1, מוכן","Infant formula, SIMILAC Comfort, stage 1, ready to drink",68,1.6,3.7,7.1
ecb29b8e-2bf2-402d-a99a-1818c06dec3f,"תמ""ל, סימילאק קומפורט שלב 2, מוכן","Infant formula, SIMILAC Comfort, stage 2, ready to drink",74,2.4,3.6,8
b40f1f97-6f0d-44a2-817b-e2ed74271d12,"תמ""ל, סימילאק, SPIT-UP RELIEF, אבקה","Infant formula, SPIT UP RELIEF, powder",516,11.1,27.7,54.7
80a602a8-2d05-42b6-a72d-e07988e220d7,"תמ""ל, סימילאק, SPIT-UP RELIEF, מוכן","Infant formula, SPIT UP RELIEF, ready to drink",68,1.5,3.7,7.2
7c2b4d91-512d-45f1-a2cb-32a10610f911,"תמ""ל, סימילאק, אלימנטום, אבקה","Infant formula, ALIMENTUM, based on hydrolyzed protein, ready to drink, Similac ",525,14.4,29.1,51.4
6f9e45ba-3a09-44c9-b1d6-df86b6b5c13d,"תמ""ל, סימילאק, אלימנטום, על בסיס חלבון מפורק, מוכן","Infant formula, ALIMENTUM, based on hydrolyzed protein, powder, Similac ",68,1.9,3.8,6.6
1d43ed70-e1e7-47f6-aa2e-ded87c37d330,"מעדן חלב, JOY , שוקולד מריר, דל קלוריות, 0.5% שומן,  שטראוס","Milk pudding, Joy, dark chocolate, energy-reduced  0.5% fat,  Strauss",40,3.8,0.5,5.8
a02d0daa-b1cf-4387-937b-d118f109d588,"טפיוקה, פודינג על בסיס שמנת מתוקה וחלב","Tapioca, pudding based on milk and sweet cream",182,2.8,9.1,21.8
9ef909c3-467e-419d-8031-a530ec6b4a7b,"טפיוקה, פודינג על בסיס חלב קוקוס ומשקה סויה, פרווה","Tapioca, pudding based on coconut milk and soy drink, non-dairy",175,2.7,9.2,20.4
36aba59b-60e3-4466-b4c4-7f361d2d76ed,"משקה שקדים, לא ממותק, ALMOND BREEZE","Almond drink, not sweetened, Almond Breeze",25,0.4,1,3
402a707f-4e8e-4415-89ef-78e3645a2fa5,"בורגול, מבושל עם מלח או משומר, ללא תוספת שומן בבישול","Bulgur, cooked or canned, fat not added",83,3.1,0.2,14
14635929-5861-4b96-a2b1-5eb22b484b2d,"רוטב פטריות, מוכן מאבקה, קנור","Sauce, mushrooms, prepared from powder, Knorr",51,1.4,1.3,8.4
1e04a44d-57da-407a-be17-2ca5d3d1b657,"עוגת הבית תפוחים פירורים, אסם","Cake, apples and crumbs, Osem",388,3.7,14.8,60
25c68e49-6624-4ae7-84e8-53d046512e0a,"תמ""י, הדסה ספורט, אבקה, טעמים שונים","Medical food, Hadassa sport, flavored, powder",374,20.1,1,69.3
147889e7-0f8e-4747-8a9f-bb9f7578e46d,"תמ""י, הדסה פרווה שייק, אבקה, טעמים שונים","Medical food, Hadassa shake, non-dairy, flavored, powder",517,11.7,27.1,57.1
50fff99a-7bbb-4642-848a-7acf437d7f01,"תמ""י, הדסה פרווה שייק, מוכן מאבקה על בסיס מים, טעמים שונים","Medical food, Hadassa shake, non-dairy, prepared with water from powder, flavored",182,4.2,9.6,20.2
e34b0cfd-728c-486a-9468-e88721c42cb8,"תמ""י, הדסה לאנץ', אבקה","Medical food, Hadassa lunch, powder",447,11.1,16.7,61.6
e1d3a946-d21c-48ef-a9ae-43ddc6657cd8,"תמ""י, מילקשייק, אבקה, הדסה","Medical food, Hadassa milkshake, powder",509,4.8,25.6,65.4
6e1e2824-1e53-4c63-b0dc-f44d3a02810c,"תמ""י, חלבון מי גבינה הדסה, אבקה, טעמים שונים","Medical food, Hadassa whey protein, flavored, powder",376,62.9,3.4,24.5
39ef168a-4048-44a4-8ee3-d02caf13c47d,"תמ""י, מסמיך של הדסה, אבקה","Medical food, Hadassa thickener, powder",380,0,0,93
7bd8c24a-c153-4bb2-aed2-d76b61bf5e7b,"תמ""י, משקה סמיך דל פחמימות, הדסה, אבקה, DRINK-EAT","Medical food, DRINK-EAT, low carbohydrate thickener, powder, Hadassa",219,1.3,0.8,39.2
fd62912b-6217-4281-afda-01df574b772d,"תמ""י, מסמיך פורמולות של הדסה, אבקה","Medical food, Formula thickener, powder, Hadassa",455,0,14.9,79.1
beed667c-2f7e-4eb4-b7f7-cd360ffb7142,"תמ""י, שוקודור קיד, הדסה, אבקה","Medical food, Shokodor Kid, powder, Hadassa",489,1,24.8,66.4
1cb2b2bf-8382-4619-9f4c-54771910d744,"בשר כבש, כבד, מבושל/צלוי","Sheep, liver, cooked",220,30.6,8.8,2.5
6d9712cb-6e4c-4d94-9d3f-2c57897b4ae9,"פשטידת ברוקולי וגבינות, עם בצק ","Pie, broccoli and cheeses, with pastry",158,7.3,10.5,7.4
35bd08d9-efce-4d8a-818d-98d58726526a,פשטידת תפוחי אדמה עם פטריות ושמן זית,"Pie, potato, with mushrooms, with olive oil",128,6,2.5,19.7
91a5555c-374a-4d51-8887-fde50ef81f54,קישואים מטוגנים מקומחים בשמן זית ,"Zucchini, floured, fried in olive oil",152,2.2,11.9,9
ea625922-bbc8-4f2f-8839-01112b6d6131,"מרק פטריות, אבקה, אסם","Soup, mushroom, powder, Osem",368,8,8,66
ad751e2b-77a9-4554-951f-be782648e5bb,"גבינת שמנת, 24% שומן, עם זיתים, נפוליאון, תנובה ","Cheese, cream, 24% fat, with olives, Tnuva",242,4,24,2.6
800bbd53-5995-4d8f-a84b-57b7ef072995,"סטייק בשר עוף, לא מבושל, מעדני הטלה","Chicken, kabobs, steak, raw",98,13,8.6,0
fbd218b9-3315-484b-9a96-516dd270ede9,"סיגרים, עלים לא מטוגנים, מעדנות/שלושת האופים","Pastilles, not fried, Maadanot/Shloshet HaOfim",280,0,0.1,60
732cda6c-3ddc-4805-bbef-c9d8e3826661,קובה בורגול עם בשר בקר למרק  ,"Kubbeh, bulgur, with beef, for soup, homemade",232,10.1,5.4,31.9
5236e664-3cd8-4acf-9de5-b97d95b10900,"דייסת בורגול, על בסיס חלב, הריש, מאכל תימני","Porridge, bulgur, Harish, milk-based, Yemenite dish",79,2.6,2.7,10
533445f7-7ac3-442e-9dc2-f09dbe6fccf6,"ממרח קרמל, לוטוס, LOTUS","Spread, caramel, LOTUS",584,2.9,38.1,57
4c327872-2ccd-4173-a2d1-73c4f4f3e243,"טמפה (פולי סויה מותססים), מבושל","Tempeh, cooked",196,18.2,11.4,9.3
2402673d-14e3-4667-81de-bde6345a1c5c,"בורקס פילו פיצה, קפוא, מעדנות","Burekas, phyllo pastry,  pizza filling",308,6,17.4,31.7
b31d0382-386a-4300-a07a-b2195f90a318,"תמ""ל, מטרנה מהדרין ספיישל, דל לקטוז, אבקה","Infant formula,  low lactose, powder, Materna",511,12.5,26.5,55.7
